Ano de eleição;Cargo;Cor/raça;Detalhe da situação de candidatura;Faixa etária;Gênero;Grau de instrução;Região;Situação de candidatura;Situação de totalização;Turno;UF;Quantidade de candidatos;Quantidade de candidatos eleitos;Quantidade de candidatos para o 2º turno;Quantidade de candidatos não eleitos;Quantidade de candidatos suplentes;Quantidade de candidatos não informados;Data de carga
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Feminino;Ensino Médio completo;SUDESTE;Inapto;#NULO#;1;SP;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Feminino;Ensino Médio completo;SUDESTE;Inapto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Feminino;Ensino Médio incompleto;NORDESTE;Inapto;#NULO#;1;MA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Feminino;Ensino Médio incompleto;NORTE;Inapto;#NULO#;1;AM;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Feminino;Superior completo;NORTE;Inapto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Feminino;Superior completo;NORTE;Inapto;Não eleito;1;PA;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Fundamental completo;NORDESTE;Inapto;Não eleito;1;CE;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Fundamental completo;NORTE;Inapto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Fundamental completo;SUDESTE;Inapto;#NULO#;1;RJ;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Fundamental incompleto;CENTRO-OESTE;Inapto;#NULO#;1;GO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Médio completo;CENTRO-OESTE;Inapto;#NULO#;1;GO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;PE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;RN;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;CE;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;AM;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Médio completo;SUDESTE;Inapto;Não eleito;1;RJ;2,0;0,0;0,0;2,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Ensino Médio completo;SUDESTE;Inapto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Superior completo;CENTRO-OESTE;Inapto;#NULO#;1;GO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Superior completo;NORDESTE;Inapto;Não eleito;1;PB;2,0;0,0;0,0;2,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Superior completo;NORDESTE;Inapto;Não eleito;1;RN;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Superior completo;NORTE;Inapto;#NULO#;1;PA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Superior completo;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Superior completo;NORTE;Inapto;Não eleito;1;AM;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Superior completo;NORTE;Inapto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Superior completo;SUDESTE;Inapto;#NULO#;1;SP;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;60 a 64 anos;Masculino;Superior incompleto;SUDESTE;Inapto;#NULO#;1;ES;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Feminino;Ensino Fundamental incompleto;NORDESTE;Inapto;#NULO#;1;SE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Feminino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Feminino;Ensino Médio completo;SUDESTE;Inapto;#NULO#;1;RJ;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Feminino;Lê e escreve;NORDESTE;Inapto;Não eleito;1;MA;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Ensino Fundamental completo;NORTE;Inapto;#NULO#;1;AC;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Ensino Fundamental completo;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Ensino Fundamental completo;SUDESTE;Inapto;Não eleito;1;ES;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Ensino Fundamental completo;SUDESTE;Inapto;Não eleito;1;SP;2,0;0,0;0,0;2,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Ensino Fundamental incompleto;SUDESTE;Inapto;#NULO#;1;MG;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;MA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;CE;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Ensino Médio completo;SUDESTE;Inapto;Não eleito;1;RJ;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Lê e escreve;NORTE;Inapto;#NULO#;1;AC;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Superior completo;NORDESTE;Inapto;#NULO#;1;CE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Superior completo;NORDESTE;Inapto;Não eleito;1;MA;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Superior completo;NORTE;Inapto;#NULO#;1;AM;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Superior completo;NORTE;Inapto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;65 a 69 anos;Masculino;Superior completo;SUDESTE;Inapto;#NULO#;1;RJ;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;70 a 74 anos;Feminino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;70 a 74 anos;Feminino;Superior completo;NORDESTE;Inapto;Não eleito;1;PB;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;70 a 74 anos;Masculino;Ensino Fundamental incompleto;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;70 a 74 anos;Masculino;Ensino Médio completo;SUDESTE;Inapto;Não eleito;1;SP;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;70 a 74 anos;Masculino;Superior completo;SUDESTE;Inapto;#NULO#;1;SP;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;75 a 79 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;PE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;75 a 79 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;CE;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;75 a 79 anos;Masculino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;AP;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;75 a 79 anos;Masculino;Superior completo;NORDESTE;Inapto;#NULO#;1;PI;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;75 a 79 anos;Masculino;Superior completo;NORDESTE;Inapto;Não eleito;1;PB;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido;75 a 79 anos;Masculino;Superior completo;NORDESTE;Inapto;Não eleito;1;SE;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;35 a 39 anos;Feminino;Superior completo;NORTE;Apto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;35 a 39 anos;Masculino;Ensino Médio completo;NORTE;Apto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;35 a 39 anos;Masculino;Superior completo;CENTRO-OESTE;Apto;Não eleito;1;MS;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;40 a 44 anos;Feminino;Ensino Médio completo;NORTE;Apto;Não eleito;1;AM;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;40 a 44 anos;Masculino;Ensino Fundamental completo;NORTE;Apto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;40 a 44 anos;Masculino;Superior completo;NORTE;Apto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;45 a 49 anos;Feminino;Ensino Médio completo;NORTE;Apto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;45 a 49 anos;Feminino;Superior incompleto;NORTE;Apto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;50 a 54 anos;Feminino;Superior completo;NORTE;Apto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;50 a 54 anos;Masculino;Ensino Médio completo;NORTE;Apto;Não eleito;1;AM;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;50 a 54 anos;Masculino;Superior completo;NORTE;Apto;Não eleito;1;AM;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;55 a 59 anos;Feminino;Ensino Fundamental incompleto;NORTE;Apto;Não eleito;1;RR;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;55 a 59 anos;Masculino;Superior completo;NORTE;Apto;Não eleito;1;AP;2,0;0,0;0,0;2,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;60 a 64 anos;Feminino;Superior completo;NORTE;Apto;Não eleito;1;AP;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;65 a 69 anos;Masculino;Ensino Médio completo;NORDESTE;Apto;Não eleito;1;MA;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Indeferido com recurso;65 a 69 anos;Masculino;Superior completo;NORTE;Apto;Não eleito;1;TO;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;30 a 34 anos;Feminino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;PI;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;30 a 34 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;35 a 39 anos;Feminino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;35 a 39 anos;Masculino;Ensino Fundamental incompleto;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;35 a 39 anos;Masculino;Ensino Médio incompleto;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;40 a 44 anos;Feminino;Ensino Fundamental completo;SUDESTE;Inapto;Não eleito;1;MG;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;40 a 44 anos;Feminino;Ensino Fundamental incompleto;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;40 a 44 anos;Masculino;Superior completo;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;45 a 49 anos;Feminino;Superior completo;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;45 a 49 anos;Masculino;Ensino Médio incompleto;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;45 a 49 anos;Masculino;Superior completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;50 a 54 anos;Masculino;Superior completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;50 a 54 anos;Masculino;Superior completo;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;55 a 59 anos;Masculino;Ensino Fundamental completo;SUDESTE;Inapto;#NULO#;1;SP;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;55 a 59 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;65 a 69 anos;Feminino;Ensino Médio incompleto;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;65 a 69 anos;Masculino;Ensino Fundamental completo;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;65 a 69 anos;Masculino;Superior completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Não conhecimento do pedido;70 a 74 anos;Masculino;Ensino Fundamental incompleto;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;19 anos;Masculino;Ensino Médio completo;SUDESTE;Inapto;#NULO#;1;MG;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;21 a 24 anos;Feminino;Ensino Fundamental completo;SUDESTE;Inapto;#NULO#;1;SP;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;21 a 24 anos;Feminino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;SE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;21 a 24 anos;Feminino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;AL;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;21 a 24 anos;Feminino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;AP;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;21 a 24 anos;Masculino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;RO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;21 a 24 anos;Masculino;Ensino Médio completo;SUDESTE;Inapto;#NULO#;1;RJ;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;21 a 24 anos;Masculino;Superior incompleto;SUL;Inapto;Não eleito;1;PR;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;25 a 29 anos;Feminino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;PA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;25 a 29 anos;Feminino;Superior incompleto;NORTE;Inapto;#NULO#;1;AC;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Feminino;Ensino Médio completo;SUDESTE;Inapto;Não eleito;1;MG;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Feminino;Superior completo;NORDESTE;Inapto;#NULO#;1;SE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Feminino;Superior completo;NORTE;Inapto;#NULO#;1;AM;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Feminino;Superior incompleto;CENTRO-OESTE;Inapto;#NULO#;1;GO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Masculino;Ensino Médio completo;CENTRO-OESTE;Inapto;#NULO#;1;GO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;SE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;Não eleito;1;AL;1,0;0,0;0,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;Suplente;1;AL;1,0;0,0;0,0;0,0;1,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Masculino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;AM;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Masculino;Superior completo;NORDESTE;Inapto;#NULO#;1;PI;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Masculino;Superior completo;NORTE;Inapto;#NULO#;1;AC;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Masculino;Superior completo;SUDESTE;Inapto;#NULO#;1;SP;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Masculino;Superior completo;SUL;Inapto;#NULO#;1;SC;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;30 a 34 anos;Masculino;Superior incompleto;NORTE;Inapto;#NULO#;1;RR;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Feminino;Ensino Fundamental completo;NORDESTE;Inapto;#NULO#;1;MA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Feminino;Ensino Médio completo;NORTE;Inapto;#NULO#;1;RR;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Feminino;Superior completo;CENTRO-OESTE;Inapto;#NULO#;1;GO;2,0;0,0;0,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Feminino;Superior completo;NORTE;Inapto;#NULO#;1;AM;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Feminino;Superior completo;NORTE;Inapto;Suplente;1;AP;1,0;0,0;0,0;0,0;1,0;0,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Feminino;Superior completo;SUDESTE;Inapto;#NULO#;1;RJ;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Feminino;Superior incompleto;NORDESTE;Inapto;#NULO#;1;SE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Masculino;Ensino Fundamental completo;NORTE;Inapto;#NULO#;1;AC;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Masculino;Ensino Fundamental incompleto;NORDESTE;Inapto;#NULO#;1;PE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;AL;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Masculino;Ensino Médio completo;NORDESTE;Inapto;#NULO#;1;PE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Masculino;Superior completo;CENTRO-OESTE;Inapto;#NULO#;1;GO;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Masculino;Superior completo;CENTRO-OESTE;Inapto;#NULO#;1;MT;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Masculino;Superior completo;NORDESTE;Inapto;#NULO#;1;BA;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Deputado Estadual;Parda;Renúncia;35 a 39 anos;Masculino;Superior completo;NORDESTE;Inapto;#NULO#;1;PE;1,0;0,0;0,0;0,0;0,0;1,0;2023-05-14 11:01:32
